scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:<clinit>:public,static:0::void::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaBinaryOperator:public:3:scala.Function2,scala.Predef$$eq$colon$eq,scala.Predef$$eq$colon$eq:scala.Function2::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaConsumer:public:1:scala.Function1:scala.Function1::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaDoubleFunction:public:2:scala.Function1,scala.Predef$$eq$colon$eq:scala.Function1::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaIntFunction:public:2:scala.Function1,scala.Predef$$eq$colon$eq:scala.Function1::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaLongFunction:public:2:scala.Function1,scala.Predef$$eq$colon$eq:scala.Function1::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaObjDoubleConsumer:public:2:scala.Function2,scala.Predef$$eq$colon$eq:scala.Function2::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaObjIntConsumer:public:2:scala.Function2,scala.Predef$$eq$colon$eq:scala.Function2::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaObjLongConsumer:public:2:scala.Function2,scala.Predef$$eq$colon$eq:scala.Function2::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaPredicate:public:1:scala.Function1:scala.Function1::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaSupplier:public:1:scala.Function0:scala.Function0::3PP
scala.compat.java8.FunctionConverters:package$:public,final:java.lang.Object:scala.compat.java8.Priority1FunctionConverters:enrichAsJavaToDoubleFunction:public:1:scala.Function1:scala.Function1::3PP
