resource:package:public,final:java.lang.Object::extractedEitherToEither:public,static:1:resource.ExtractedEither:scala.util.Either::3PP
resource:package:public,final:java.lang.Object::shared:public,static:3:scala.Function0,resource.Resource,scala.reflect.OptManifest:resource.ManagedResource::3PP
resource:package:public,final:java.lang.Object::join:public,static:3:java.lang.Object,scala.Predef$$less$colon$less,scala.Predef$$less$colon$less:resource.ManagedResource::3PP
resource:package:public,final:java.lang.Object::and:public,static:2:resource.ManagedResource,resource.ManagedResource:resource.ManagedResource::3PP
resource:package:public,final:java.lang.Object::makeManagedResource:public,static:4:scala.Function0,scala.Function1,scala.collection.immutable.List,scala.reflect.OptManifest:resource.DefaultManagedResource::3PP
resource:package:public,final:java.lang.Object::constant:public,static:1:java.lang.Object:resource.ManagedResource::3PP
resource:package:public,final:java.lang.Object::managed:public,static:3:scala.Function0,resource.Resource,scala.reflect.OptManifest:resource.ManagedResource::3PP
resource:LowPriorityResourceImplicits$class:public,abstract:java.lang.Object::reflectiveCloseableResource:public,static:1:resource.LowPriorityResourceImplicits:resource.Resource::3PP
resource:LowPriorityResourceImplicits$class:public,abstract:java.lang.Object::reflectiveDisposableResource:public,static:1:resource.LowPriorityResourceImplicits:resource.Resource::3PP
resource:LowPriorityResourceImplicits$class:public,abstract:java.lang.Object::$init$:public,static:1:resource.LowPriorityResourceImplicits:void::3PP
resource:AbstractManagedResource$$anonfun$5:public,final:scala.runtime.AbstractFunction0:scala.Serializable:apply:public,final:0::java.lang.Object::3PP
resource:AbstractManagedResource$$anonfun$5:public,final:scala.runtime.AbstractFunction0:scala.Serializable:<init>:public:3:resource.AbstractManagedResource,scala.Function1,java.lang.Object:void::3PP
resource:ConstantManagedResource:public,final:resource.AbstractManagedResource::open:public:0::java.lang.Object::3PP
resource:ConstantManagedResource:public,final:resource.AbstractManagedResource::unsafeClose:public:2:java.lang.Object,scala.Option:void::3PP
resource:ConstantManagedResource:public,final:resource.AbstractManagedResource::<init>:public:1:java.lang.Object:void::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:open:public:1:java.lang.Object:void::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:closeAfterException:public:2:java.lang.Object,java.lang.Throwable:void::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:isFatalException:public:1:java.lang.Throwable:boolean::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:isRethrownException:public:1:java.lang.Throwable:boolean::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:close:public:1:java.sql.Statement:void::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:toString:public:0::java.lang.String::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:close:public,volatile:1:java.lang.Object:void::3PP
resource:MediumPriorityResourceImplicits$$anon$5:public,final:java.lang.Object:resource.Resource:<init>:public:1:resource.MediumPriorityResourceImplicits:void::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:<clinit>:public,static:0::void::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:toString:public,final:0::java.lang.String::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:apply:public:1:scala.util.Either:resource.ExtractedEither::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:unapply:public:1:resource.ExtractedEither:scala.Option::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:readResolve:private:0::java.lang.Object::3PP
resource:ExtractedEither$:public,final:java.lang.Object:scala.Serializable:<init>:private:0::void::3PP
resource:Using$$anonfun$zipFile$1:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public,final:1:java.io.File:java.util.zip.ZipFile::3PP
resource:Using$$anonfun$zipFile$1:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public,final,volatile:1:java.lang.Object:java.lang.Object::3PP
resource:Using$$anonfun$zipFile$1:public,final:scala.runtime.AbstractFunction1:scala.Serializable:<init>:public:0::void::3PP
resource.jta:package:public,final:java.lang.Object::transactionSupport:public,static:0::resource.Resource::3PP
