org.apache.logging.log4j:EventLogger:public,final:java.lang.Object::<init>:private:0::void::3PP
org.apache.logging.log4j:EventLogger:public,final:java.lang.Object::logEvent:public,static:1:org.apache.logging.log4j.message.StructuredDataMessage:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::error:public,abstract,transient:2:java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::error:public,abstract:2:java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::error:public,abstract:1:org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::error:public,abstract:2:org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::exit:public,abstract:0::void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::exit:public,abstract:1:java.lang.Object:java.lang.Object::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:1:org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:1:org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:1:java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:1:java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract,transient:2:java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract,transient:2:java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:1:org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::fatal:public,abstract:2:org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::getLevel:public,abstract:0::org.apache.logging.log4j.Level::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::getMessageFactory:public,abstract:0::org.apache.logging.log4j.message.MessageFactory::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::getName:public,abstract:0::java.lang.String::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:1:org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:1:org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:1:java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:1:java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract,transient:2:java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract,transient:2:java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:1:org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::info:public,abstract:2:org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isDebugEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isDebugEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isEnabled:public,abstract:1:org.apache.logging.log4j.Level:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isEnabled:public,abstract:2:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isErrorEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isErrorEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isFatalEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isFatalEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isInfoEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isInfoEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isTraceEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isTraceEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isWarnEnabled:public,abstract:0::boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::isWarnEnabled:public,abstract:1:org.apache.logging.log4j.Marker:boolean::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract,transient:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract,transient:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:2:org.apache.logging.log4j.Level,org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:2:org.apache.logging.log4j.Level,org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:2:org.apache.logging.log4j.Level,java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:2:org.apache.logging.log4j.Level,java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract,transient:3:org.apache.logging.log4j.Level,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract,transient:3:org.apache.logging.log4j.Level,java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:2:org.apache.logging.log4j.Level,org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::log:public,abstract:3:org.apache.logging.log4j.Level,org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::printf:public,abstract,transient:4:org.apache.logging.log4j.Level,org.apache.logging.log4j.Marker,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::printf:public,abstract,transient:3:org.apache.logging.log4j.Level,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::throwing:public,abstract:2:org.apache.logging.log4j.Level,java.lang.Throwable:java.lang.Throwable::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::throwing:public,abstract:1:java.lang.Throwable:java.lang.Throwable::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.Object:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.Object,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.Marker,java.lang.String:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Object[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract,transient:3:org.apache.logging.log4j.Marker,java.lang.String,org.apache.logging.log4j.util.Supplier[]:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:3:org.apache.logging.log4j.Marker,java.lang.String,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:3:org.apache.logging.log4j.Marker,org.apache.logging.log4j.util.Supplier,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:1:org.apache.logging.log4j.message.Message:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.message.Message,java.lang.Throwable:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:1:org.apache.logging.log4j.util.MessageSupplier:void::3PP
org.apache.logging.log4j:Logger:public,abstract,interface:::trace:public,abstract:2:org.apache.logging.log4j.util.MessageSupplier,java.lang.Throwable:void::3PP
