scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:data:public:0::java.lang.Object::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:basisForHashCode:public:0::scala.collection.Seq::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:strict_$eq$eq:public:1:scala.xml.Equality:boolean::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:canEqual:public:1:java.lang.Object:boolean::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:doCollectNamespaces:public,final:0::boolean::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:doTransform:public,final:0::boolean::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:label:public:0::java.lang.String::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:buildString:public:1:scala.collection.mutable.StringBuilder:scala.collection.mutable.StringBuilder::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:text:public:0::java.lang.String::3PP
scala.xml:Atom:public:scala.xml.SpecialNode:scala.Serializable:<init>:public:1:java.lang.Object:void::3PP
scala.xml:Attribute$$anonfun$iterator$1:public,final:scala.runtime.AbstractFunction0:scala.Serializable:apply:public,final:0::scala.collection.Iterator::3PP
scala.xml:Attribute$$anonfun$iterator$1:public,final:scala.runtime.AbstractFunction0:scala.Serializable:apply:public,final,volatile:0::java.lang.Object::3PP
scala.xml:Attribute$$anonfun$iterator$1:public,final:scala.runtime.AbstractFunction0:scala.Serializable:<init>:public:1:scala.xml.Attribute:void::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:<clinit>:public,static:0::void::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:unapply:public:1:scala.xml.Attribute:scala.Option::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:apply:public:3:java.lang.String,scala.collection.Seq,scala.xml.MetaData:scala.xml.Attribute::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:apply:public:4:java.lang.String,java.lang.String,java.lang.String,scala.xml.MetaData:scala.xml.Attribute::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:apply:public:4:java.lang.String,java.lang.String,scala.collection.Seq,scala.xml.MetaData:scala.xml.Attribute::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:apply:public:4:scala.Option,java.lang.String,scala.collection.Seq,scala.xml.MetaData:scala.xml.Attribute::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:readResolve:private:0::java.lang.Object::3PP
scala.xml:Attribute$:public,final:java.lang.Object:scala.Serializable:<init>:private:0::void::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::remove:public,static:2:scala.xml.Attribute,java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::remove:public,static:4:scala.xml.Attribute,java.lang.String,scala.xml.NamespaceBinding,java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::isPrefixed:public,static:1:scala.xml.Attribute:boolean::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::wellformed:public,static:2:scala.xml.Attribute,scala.xml.NamespaceBinding:boolean::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::iterator:public,static:1:scala.xml.Attribute:scala.collection.Iterator::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::size:public,static:1:scala.xml.Attribute:int::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::toString1:public,static:2:scala.xml.Attribute,scala.collection.mutable.StringBuilder:void::3PP
scala.xml:Attribute$class:public,abstract:java.lang.Object::$init$:public,static:1:scala.xml.Attribute:void::3PP
scala.xml:Attribute:public,abstract,interface:::unapply:public,static:1:scala.xml.Attribute:scala.Option::3PP
scala.xml:Attribute:public,abstract,interface:::pre:public,abstract:0::java.lang.String::3PP
scala.xml:Attribute:public,abstract,interface:::key:public,abstract:0::java.lang.String::3PP
scala.xml:Attribute:public,abstract,interface:::value:public,abstract:0::scala.collection.Seq::3PP
scala.xml:Attribute:public,abstract,interface:::next:public,abstract:0::scala.xml.MetaData::3PP
scala.xml:Attribute:public,abstract,interface:::apply:public,abstract:1:java.lang.String:scala.collection.Seq::3PP
scala.xml:Attribute:public,abstract,interface:::apply:public,abstract:3:java.lang.String,scala.xml.NamespaceBinding,java.lang.String:scala.collection.Seq::3PP
scala.xml:Attribute:public,abstract,interface:::copy:public,abstract:1:scala.xml.MetaData:scala.xml.Attribute::3PP
scala.xml:Attribute:public,abstract,interface:::remove$:public,static:2:scala.xml.Attribute,java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute:public,abstract,interface:::remove:public:1:java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute:public,abstract,interface:::remove$:public,static:4:scala.xml.Attribute,java.lang.String,scala.xml.NamespaceBinding,java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute:public,abstract,interface:::remove:public:3:java.lang.String,scala.xml.NamespaceBinding,java.lang.String:scala.xml.MetaData::3PP
scala.xml:Attribute:public,abstract,interface:::isPrefixed$:public,static:1:scala.xml.Attribute:boolean::3PP
scala.xml:Attribute:public,abstract,interface:::isPrefixed:public:0::boolean::3PP
scala.xml:Attribute:public,abstract,interface:::getNamespace:public,abstract:1:scala.xml.Node:java.lang.String::3PP
scala.xml:Attribute:public,abstract,interface:::wellformed$:public,static:2:scala.xml.Attribute,scala.xml.NamespaceBinding:boolean::3PP
scala.xml:Attribute:public,abstract,interface:::wellformed:public:1:scala.xml.NamespaceBinding:boolean::3PP
scala.xml:Attribute:public,abstract,interface:::iterator$:public,static:1:scala.xml.Attribute:scala.collection.Iterator::3PP
scala.xml:Attribute:public,abstract,interface:::iterator:public:0::scala.collection.Iterator::3PP
scala.xml:Attribute:public,abstract,interface:::size$:public,static:1:scala.xml.Attribute:int::3PP
scala.xml:Attribute:public,abstract,interface:::size:public:0::int::3PP
scala.xml:Attribute:public,abstract,interface:::toString1$:public,static:2:scala.xml.Attribute,scala.collection.mutable.StringBuilder:void::3PP
scala.xml:Attribute:public,abstract,interface:::toString1:public:1:scala.collection.mutable.StringBuilder:void::3PP
scala.xml:Attribute:public,abstract,interface:::$anonfun$iterator$1:public,static:1:scala.xml.Attribute:scala.collection.Iterator::3PP
scala.xml:Attribute:public,abstract,interface:::$init$:public,static:1:scala.xml.Attribute:void::3PP
scala.xml:Attribute:public,abstract,interface:::$deserializeLambda$:private,static:1:java.lang.invoke.SerializedLambda:java.lang.Object::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:<clinit>:public,static:0::void::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:toString:public,final:0::java.lang.String::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public:1:java.lang.String:scala.xml.Comment::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:unapply:public:1:scala.xml.Comment:scala.Option::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:readResolve:private:0::java.lang.Object::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public,volatile:1:java.lang.Object:java.lang.Object::3PP
scala.xml:Comment$:public,final:scala.runtime.AbstractFunction1:scala.Serializable:<init>:private:0::void::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:unapply:public,static:1:scala.xml.Comment:scala.Option::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:commentText:public:0::java.lang.String::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:label:public:0::java.lang.String::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:text:public:0::java.lang.String::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:doCollectNamespaces:public,final:0::boolean::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:doTransform:public,final:0::boolean::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:buildString:public:1:scala.collection.mutable.StringBuilder:scala.collection.mutable.StringBuilder::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:copy:public:1:java.lang.String:scala.xml.Comment::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:copy$default$1:public:0::java.lang.String::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:productPrefix:public:0::java.lang.String::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:productArity:public:0::int::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:productElement:public:1:int:java.lang.Object::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:productIterator:public:0::scala.collection.Iterator::3PP
scala.xml:Comment:public:scala.xml.SpecialNode:scala.Product,scala.Serializable:<init>:public:1:java.lang.String:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:children:public:0::scala.collection.Seq::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:children_$eq:public:1:scala.collection.Seq:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:docElem:public:0::scala.xml.Node::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:docElem_$eq:public:1:scala.xml.Node:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:dtd:public:0::scala.xml.dtd.DTD::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:dtd_$eq:public:1:scala.xml.dtd.DTD:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:notations:public:0::scala.collection.Seq::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:unparsedEntities:public:0::scala.collection.Seq::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:baseURI:public:0::java.lang.String::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:baseURI_$eq:public:1:java.lang.String:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:encoding:public:0::scala.Option::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:encoding_$eq:public:1:scala.Option:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:standAlone:public:0::scala.Option::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:standAlone_$eq:public:1:scala.Option:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:version:public:0::scala.Option::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:version_$eq:public:1:scala.Option:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:allDeclarationsProcessed:public:0::boolean::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:allDeclarationsProcessed_$eq:public:1:boolean:void::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:theSeq:public:0::scala.collection.Seq::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:canEqual:public:1:java.lang.Object:boolean::3PP
scala.xml:Document:public:scala.xml.NodeSeq:scala.xml.pull.XMLEvent,scala.Serializable:<init>:public:0::void::3PP
scala.xml:Elem$$anon$1:public,final:java.lang.Object::apply:public:1:scala.xml.Elem:scala.sys.process.ProcessBuilder::3PP
scala.xml:Elem$$anon$1:public,final:java.lang.Object::<init>:public:0::void::3PP
scala.xml:Elem$$anonfun$text$1:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public,final:1:scala.xml.Node:java.lang.String::3PP
scala.xml:Elem$$anonfun$text$1:public,final:scala.runtime.AbstractFunction1:scala.Serializable:apply:public,final,volatile:1:java.lang.Object:java.lang.Object::3PP
