javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBindFramebufferOES:public,abstract:2:int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBindRenderbufferOES:public,abstract:2:int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBindTexture:public,abstract:2:int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBlendEquation:public,abstract:1:int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBlendEquationSeparate:public,abstract:2:int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glBlendFuncSeparate:public,abstract:4:int,int,int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glCheckFramebufferStatusOES:public,abstract:1:int:int::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glCompressedTexImage2D:public,abstract:8:int,int,int,int,int,int,int,java.nio.Buffer:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glCopyTexImage2D:public,abstract:8:int,int,int,int,int,int,int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glDeleteFramebuffersOES:public,abstract:3:int,int[],int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glDeleteFramebuffersOES:public,abstract:2:int,java.nio.IntBuffer:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glDeleteRenderbuffersOES:public,abstract:3:int,int[],int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glDeleteRenderbuffersOES:public,abstract:2:int,java.nio.IntBuffer:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glEnable:public,abstract:1:int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glFramebufferRenderbufferOES:public,abstract:4:int,int,int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glFramebufferTexture2DOES:public,abstract:5:int,int,int,int,int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glGenerateMipmapOES:public,abstract:1:int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glGenFramebuffersOES:public,abstract:3:int,int[],int:void::3PP
javax.microedition.khronos.opengles:GL11ExtensionPack:public,abstract,interface::javax.microedition.khronos.opengles.GL:glGenFramebuffersOES:public,abstract:2:int,java.nio.IntBuffer:void::3PP
