org.intellij.lang.annotations:Flow:public,abstract,interface::java.lang.annotation.Annotation:source:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:Flow:public,abstract,interface::java.lang.annotation.Annotation:sourceIsContainer:public,abstract:0::boolean::3PP
org.intellij.lang.annotations:Flow:public,abstract,interface::java.lang.annotation.Annotation:target:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:Flow:public,abstract,interface::java.lang.annotation.Annotation:targetIsContainer:public,abstract:0::boolean::3PP
org.intellij.lang.annotations:JdkConstants:public:java.lang.Object::<init>:public:0::void::3PP
org.intellij.lang.annotations:Language:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:Language:public,abstract,interface::java.lang.annotation.Annotation:prefix:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:Language:public,abstract,interface::java.lang.annotation.Annotation:suffix:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:MagicConstant:public,abstract,interface::java.lang.annotation.Annotation:intValues:public,abstract:0::long[]::3PP
org.intellij.lang.annotations:MagicConstant:public,abstract,interface::java.lang.annotation.Annotation:stringValues:public,abstract:0::java.lang.String[]::3PP
org.intellij.lang.annotations:MagicConstant:public,abstract,interface::java.lang.annotation.Annotation:flags:public,abstract:0::long[]::3PP
org.intellij.lang.annotations:MagicConstant:public,abstract,interface::java.lang.annotation.Annotation:valuesFromClass:public,abstract:0::java.lang.Class::3PP
org.intellij.lang.annotations:MagicConstant:public,abstract,interface::java.lang.annotation.Annotation:flagsFromClass:public,abstract:0::java.lang.Class::3PP
org.intellij.lang.annotations:Pattern:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:PrintFormatPattern::java.lang.Object::<init>::0::void::3PP
org.intellij.lang.annotations:RegExp:public,abstract,interface::java.lang.annotation.Annotation:prefix:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:RegExp:public,abstract,interface::java.lang.annotation.Annotation:suffix:public,abstract:0::java.lang.String::3PP
org.intellij.lang.annotations:Subst:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.jetbrains.annotations:Contract:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.jetbrains.annotations:Contract:public,abstract,interface::java.lang.annotation.Annotation:pure:public,abstract:0::boolean::3PP
org.jetbrains.annotations:NotNull:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.jetbrains.annotations:Nullable:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.jetbrains.annotations:PropertyKey:public,abstract,interface::java.lang.annotation.Annotation:resourceBundle:public,abstract:0::java.lang.String::3PP
