org.hibernate.annotations.common:Version:public:java.lang.Object::<init>:public:0::void::3PP
org.hibernate.annotations.common:Version:public:java.lang.Object::getVersionString:public,static:0::java.lang.String::3PP
org.hibernate.annotations.common:Version:public:java.lang.Object::touch:public,static:0::void::3PP
org.hibernate.annotations.common:Version:public:java.lang.Object::main:public,static:1:java.lang.String[]:void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy$1::java.lang.Object:java.util.Comparator:<init>::1:org.hibernate.annotations.common.annotationfactory.AnnotationProxy:void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy$1::java.lang.Object:java.util.Comparator:compare:public:2:java.lang.reflect.Method,java.lang.reflect.Method:int::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy$1::java.lang.Object:java.util.Comparator:compare:public,volatile:2:java.lang.Object,java.lang.Object:int::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::<init>:public:1:java.lang.Class:void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::setValue:public:2:java.lang.String,java.lang.Object:void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::valueOf:public:1:java.lang.String:java.lang.Object::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::containsElement:public:1:java.lang.String:boolean::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::numberOfElements:public:0::int::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationDescriptor:public:java.lang.Object::type:public:0::java.lang.Class::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:<init>:public:1:org.hibernate.annotations.common.annotationfactory.AnnotationDescriptor:void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:getAnnotationValues:private:1:org.hibernate.annotations.common.annotationfactory.AnnotationDescriptor:java.util.Map::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:invoke:public:3:java.lang.Object,java.lang.reflect.Method,java.lang.Object[]:java.lang.Object::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:annotationType:public:0::java.lang.Class::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:toString:public:0::java.lang.String::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationProxy:public:java.lang.Object:java.lang.annotation.Annotation,java.lang.reflect.InvocationHandler:getRegisteredMethodsInAlphabeticalOrder:private:0::java.util.SortedSet::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationFactory:public:java.lang.Object::<init>:public:0::void::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationFactory:public:java.lang.Object::create:public,static:1:org.hibernate.annotations.common.annotationfactory.AnnotationDescriptor:java.lang.annotation.Annotation::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationFactory:public:java.lang.Object::createUsingTccl:public,static:1:org.hibernate.annotations.common.annotationfactory.AnnotationDescriptor:java.lang.annotation.Annotation::3PP
org.hibernate.annotations.common.annotationfactory:AnnotationFactory:public:java.lang.Object::create:public,static:2:org.hibernate.annotations.common.annotationfactory.AnnotationDescriptor,java.lang.ClassLoader:java.lang.annotation.Annotation::3PP
org.hibernate.annotations.common.reflection:Filter:public,abstract,interface:::returnStatic:public,abstract:0::boolean::3PP
org.hibernate.annotations.common.reflection:Filter:public,abstract,interface:::returnTransient:public,abstract:0::boolean::3PP
org.hibernate.annotations.common.reflection:MetadataProvider:public,abstract,interface:::getDefaults:public,abstract:0::java.util.Map::3PP
org.hibernate.annotations.common.reflection:MetadataProvider:public,abstract,interface:::getAnnotationReader:public,abstract:1:java.lang.reflect.AnnotatedElement:org.hibernate.annotations.common.reflection.AnnotationReader::3PP
